fe69578c	-0.158416	9.09653
fff820d4	0.287129	15.0594
fff8f99c	0.693069	15.8589
fffa157c	0.29703	13.7252
fffc9bac	0.514852	11.8738
fffeec34	0.19802	10.5668
2a24	0.980198	14.6683
4604	-0.871287	20.6559
23684	0.306931	8.39109
565fc	0.39604	16.8837
61264	-0.564356	17.297
61474	0.485149	15.8762
7e0d4	-0.613861	25.9678
96c34	-0.019802	22.4183
116a24	-0.306931	19.6089
13d99c	0.346535	1.55446
15c604	-1.23762	31.0198
16e814	0.881188	11.0099
1705fc	-1.89109	36.5743
180f4c	0.504951	21.2079
198f4c	-0.326733	18.2772
237dbc	-0.445545	11.7871
242814	-0.49505	19.9579
2a1684	-0.00990099	18.0842
2ba814	0.673267	11.5272
2c5cb4	0.831683	15.1807
2d3ec4	0.643564	18.5297
2d82e4	-0.277228	16.1064
2e2d3c	-0.217822	28.6015
2f5264	0.108911	14.0743
39d15c	0.00990099	28.9158
3c978c	0.138614	17.0718
44691c	0.782178	13.8515
44c3ec	1	5
44f474	0.940594	11.005
454814	0.475248	17.2104
457684	-0.0792079	9.42327
46a604	-0.118812	11.2599
4b4c34	-0.267327	8.27228
4d557c	1.0297	7.99752
53ca24	0.366337	23.8861
56dec4	0.306931	23.8911
5a21dc	-0.019802	14.9183
5b0a24	-0.287129	13.4406
619cb4	-0.0792079	8.42327
62d78c	-0.0792079	9.42327
672604	1.16832	3.31931
68f57c	0.514852	14.3738
6a3054	0.227723	16.5644
6b157c	0.752475	13.354
6f84f4	0.316832	8.55693
705054	0.188119	11.901
70757c	1.0495	11.8292
73d684	0.247525	15.396
77cc34	-1.05941	17.0049
78b57c	-1.23762	20.5198
7dc604	0.0792079	8.57673
82f99c	0.227723	19.5644
84178c	1.14851	13.4876
85957c	-0.0792079	20.9233
861dbc	0.772277	16.6856
87e814	0.633663	3.36386
88ca24	0.257426	24.0619
89ee44	-0.237624	11.2698
8cd684	0.247525	11.896
8e178c	0.237624	18.2302
8eef4c	0.0792079	14.0767
8f64f4	0.405941	15.0495
932d3c	0.0792079	13.5767
942a24	-0.752475	19.646
962d3c	-0.336634	19.6114
99cd3c	0.0891089	9.74257
99fec4	0.613861	19.0322
9a1ec4	-0.217822	12.1015
9afbac	1.38614	8.96782
9c0814	0.584158	4.03465
9c21dc	0.465347	5.54455
9cfec4	0.0693069	15.4109
a00d3c	-0.356436	21.2797
a0b36c	-0.0792079	7.42327
a3978c	1.28713	12.8094
a5736c	0.613861	14.5322
a664f4	-0.475248	11.2896
a6b054	0.851485	-0.487624
a8e0d4	0.811881	11.349
a9291c	0.148515	12.7376
aca70c	0.851485	8.51238
ad22e4	0.0594059	5.74505
aed894	1.0495	9.32921
b0a70c	0.653465	16.6955
b47aa4	0.673267	12.5272
b79054	0.0891089	16.2426
b8a91c	1.09901	13.6584
be4604	0.29703	21.2252
bed36c	0.663366	17.3614
bed57c	0.435644	11.047
bf21dc	1.10891	-2.17574
c0c4f4	-1.10891	29.6757
c3d36c	1.19802	0.316832
c5fdbc	0.485149	13.8762
cef78c	0.544554	2.37129
d160d4	-0.0990099	14.3614
d3a5fc	-0.584158	23.9653
d66e44	-0.118812	10.7599
d9399c	0.693069	12.3589
da291c	-0.465347	15.9554
dae814	0.475248	14.2104
daf684	-0.90099	19.6584
e26d3c	-0.118812	10.2426
e4a604	-0.217822	15.1015
e5d894	0.178218	17.2351
e8b474	0.673267	9.52723
ecf57c	0.188119	8.90099
eee1dc	0.910891	15.5074
f0d684	0.287129	8.55941
f3691c	0.861386	9.17822
f4b99c	-0.19802	11.4332
f5dbac	-0.851485	23.4876
f724f4	0.039604	13.4134
f7cf4c	-0.326733	29.7772
fc3474	-0.633663	22.6361
fde4f4	0.435644	13.047
1027894	0.465347	19.5446
1050604	-0.683168	12.8069
1054c34	1.29703	-1.02475
107fbac	-1.22772	23.6856
1080b2c	-0.693069	20.6411
10a557c	1.80198	0.933168
10bab2c	-0.336634	12.1114
1115fcc	0.267327	12.2277
1123264	0.00990099	18.4158
115378c	-1.0495	21.1708
116a604	1.47525	3.9604
1198d3c	0.178218	16.2351
11aac34	0.613861	15.0322
11ebdbc	0.623762	3.69802
1213474	-0.188119	20.599
121f99c	-0.257426	10.9381
12cac34	-0.881188	19.0817
12e0f4c	-0.831683	25.3193
12ff78c	0.138614	12.0718
1303684	0.49505	3.04208
1364d3c	-0.861386	33.8218
137536c	-0.633663	15.1361
139daa4	-0.693069	20.6411
13d3ec4	0.207921	18.2327
13fd15c	0.534653	12.2054
13fef4c	-1.54455	28.3787
14023ec	0.60396	7.36634
1441cb4	0.940594	9.00495
1447dbc	-0.39604	23.1163
14800d4	-0.792079	15.4827
1487264	-0.0693069	20.5891
14baf4c	0.811881	8.84901
14e0e44	0.851485	10.0124
14f04f4	0.0693069	11.4109
1516e44	-0.861386	19.3218
1533894	0.217822	8.89851
1536e44	0.920792	14.1733
1538a24	-0.851485	19.4876
154e3ec	0	18.75
156cc34	-0.168317	11.4307
156d054	0.415842	17.2153
15de70c	-1.66337	31.8886
15e0a24	1.46535	6.79455
15eab2c	0.524752	20.5396
15fa0d4	-0.277228	16.6064
160f99c	-0.257426	20.9381
1612814	0.683168	7.19307
162f684	-0.465347	22.9554
16383ec	0.514852	15.8738
1656a24	0.39604	12.3837
16981dc	-0.217822	30.6015
16b5474	-0.376238	10.448
16b7cb4	0.594059	21.2005
16c999c	-0.158416	8.59653
16ee5fc	0.0792079	9.07673
1708c34	-0.475248	31.2896
172799c	-0.168317	20.9307
172aa24	0.732673	11.5223
1734e44	0.227723	7.56436
17beb2c	0.49505	16.5421
1832d3c	-0.445545	20.7871
185578c	-0.207921	18.7673
186b99c	-0.0792079	4.92327
1895fcc	0.138614	11.5718
18b84f4	0.00990099	16.4158
18bf36c	-0.108911	21.4257
18d0d3c	-0.475248	18.7896
18db894	-0.0693069	22.0891
191199c	0.851485	7.01238
192d36c	0.782178	7.85149
195270c	0.445545	15.7129
19a799c	-0.0792079	17.4233
19d1bac	-0.0990099	21.0916
19e399c	-0.227723	21.4356
19e3fcc	-0.811881	24.151
19f64f4	0.386139	12.2178
19fc814	-0.217822	31.1015
1a02e44	0.623762	21.698
1a0dec4	0.237624	16.2302
1a422e4	0.445545	11.7129
1a5baa4	1.68317	-4.05693
1a89aa4	0.029703	9.24753
1abfdbc	-0.0693069	8.58911
1ad1054	-0.108911	17.9257
1ad60d4	0.118812	8.7401
1b165fc	0.683168	14.6931
1b29fcc	-0.148515	11.7624
1b90814	0.623762	14.698
1ba1dbc	0.376238	17.552
1bba91c	0.613861	8.53218
1bbe3ec	-0.633663	22.6361
1bc1cb4	0.514852	11.3738
1c3a2e4	-0.455446	15.1213
1c5757c	-1.07921	24.1733
1c5e814	1.19802	12.3168
1c704f4	-0.019802	6.91832
1c86c34	0.465347	12.5446
1ca891c	0.445545	16.7129
1cadec4	0.118812	21.7401
1cc315c	-0.316832	17.9431
1cc891c	-0.0594059	14.255
1ce83ec	-0.683168	31.3069
1cff684	-0.237624	20.2698
1d0cf4c	0.445545	2.21287
1d4b264	0.049505	20.5792
1d4ca24	-0.128713	13.3985
1d77fcc	1.45545	-2.37129
1d7a1dc	0.326733	12.2228
