464f27bc	0.00990099	16.4158	-0.0594	6.75	0.069	9.666
3cf5effc	0.00990099	16.4158	0.7029	7.02	-0.693	9.396
45796ffc	0.00990099	16.4158	0.7029	7.02	-0.693	9.396
4009018c	-0.0594059	16.7549	0.6336	7.36	-0.693	9.395
3eff49cc	-1.0396	17.7549	0.0099	8.41	-1.05	9.345
45d1bf7c	-0.0594059	15.755	-0.0693	6.58	0.01	9.175
3efd0ce4	-0.0594059	20.7549	0.3267	11.72	-0.386	9.035
4602f214	0.00990099	16.4158	0.0099	7.41	0.0	9.006
3e68f004	0.00990099	16.4158	0.0099	7.41	0.0	9.006
487be9cc	0.00990099	16.4158	0.0693	7.41	-0.059	9.006
3d714ce4	0.00990099	16.4158	0.0099	7.41	0.0	9.006
408adc64	0.00990099	17.4158	0.0099	8.41	0.0	9.006
3d8e6294	0.00990099	17.4158	0.0099	8.41	0.0	9.006
3d579d6c	0.00990099	16.4158	0.0099	7.41	0.0	9.006
45a5618c	0.00990099	16.4158	0.0099	7.41	0.0	9.006
45648ef4	-0.0594059	16.2549	-0.0594	7.25	-0.0	9.005
49d56ce4	-0.0594059	17.2549	-0.0594	8.25	-0.0	9.005
3e54794c	-0.0594059	17.2549	-0.0594	8.25	-0.0	9.005
3d43794c	-0.0594059	16.7549	-0.0594	7.75	-0.0	9.005
45a1dd6c	-0.0594059	17.2549	0.0099	8.41	-0.069	8.845
45c55844	-0.0594059	17.2549	0.0099	8.41	-0.069	8.845
40691214	-0.0594059	17.2549	0.0099	8.41	-0.069	8.845
4664573c	-0.0594059	17.2549	0.0099	8.41	-0.069	8.845
4857973c	-0.0594059	17.2549	0.0396	8.41	-0.099	8.845
49523844	-0.0594059	17.2549	0.0099	8.41	-0.069	8.845
3f8c3214	0.00990099	16.4158	-0.0693	7.58	0.079	8.836
3d1bf94c	0.00990099	16.4158	-0.0693	7.58	0.079	8.836
3ecd9004	0.0891089	16.2426	0.0099	7.41	0.079	8.833
463fe18c	0.00990099	25.4158	-0.2475	16.6	0.257	8.816
3d211214	0.00990099	16.4158	-0.0594	7.75	0.069	8.666
40964ad4	0.00990099	16.4158	-0.0594	7.75	0.069	8.666
3fdc8ffc	0.00990099	16.4158	-0.0594	7.75	0.069	8.666
3e861424	0.00990099	16.4158	-0.0594	7.75	0.069	8.666
492c1a54	0.00990099	16.4158	-0.0594	7.75	0.069	8.666
49317844	0.00990099	16.4158	-0.0594	7.75	0.069	8.666
3d3248c4	0.217822	16.3985	0.0297	7.74	0.188	8.658
3cb0d10c	0.00990099	17.4158	0.6336	8.86	-0.624	8.556
3d399b5c	0.00990099	16.4158	0.0396	7.91	-0.03	8.506
4889fd6c	0.00990099	16.4158	0.0396	7.91	-0.03	8.506
3f1f6ad4	-0.0594059	17.2549	-0.0594	8.75	-0.0	8.505
3d3eead4	-0.0594059	16.7549	0.0099	8.41	-0.069	8.345
45da839c	-0.0594059	16.7549	0.0099	8.41	-0.069	8.345
3db55844	-0.0594059	13.755	0.792	5.51	-0.851	8.245
3f9f0bdc	-0.0594059	16.7549	-0.0693	8.58	0.01	8.175
3d80f94c	0.00990099	16.4158	-0.0594	8.25	0.069	8.166
3c731c64	0.00990099	16.4158	-0.0594	8.25	0.069	8.166
3e35effc	0.00990099	16.4158	-0.0594	8.25	0.069	8.166
48ba1f7c	0.00990099	16.4158	-0.0594	8.25	0.069	8.166
45fc310c	0.00990099	16.4158	0.2475	8.39	-0.238	8.026
4814d004	0.00990099	16.4158	0.0099	8.41	0.0	8.006
45d3a5ac	0.00990099	16.4158	0.0099	8.41	0.0	8.006
45c2c8c4	0.00990099	16.4158	0.0099	8.41	0.0	8.006
494e510c	0.00990099	16.4158	0.0099	8.41	0.0	8.006
495b818c	0.00990099	16.4158	0.0099	8.41	0.0	8.006
475bdc64	0.00990099	16.4158	0.0099	8.41	0.0	8.006
3e6c67bc	-0.0594059	13.755	-0.0594	5.75	-0.0	8.005
44003424	-0.0594059	13.755	-0.2079	5.76	0.148	7.995
48d946b4	0.00990099	16.4158	-0.198	8.43	0.208	7.986
47449b5c	-0.0594059	11.255	1.2574	3.31	-1.317	7.945
3f8889cc	-0.0594059	13.755	0.7227	5.85	-0.782	7.905
411a3844	0.00990099	16.4158	0.3168	8.55	-0.307	7.866
48f6573c	0.00990099	16.4158	0.0792	8.57	-0.069	7.846
4084e5ac	0.00990099	16.4158	0.7722	8.68	-0.762	7.736
4563aef4	0.00990099	18.4158	0.5643	10.7	-0.554	7.716
3e934ffc	0.00990099	16.4158	0.0891	8.74	-0.079	7.676
3f2da8c4	0.00990099	15.4158	-0.0594	7.75	0.069	7.666
3e5b87bc	0.00990099	16.4158	-0.3564	8.77	0.366	7.646
48805b5c	0.00990099	15.4158	0.7227	7.85	-0.713	7.566
43e3a9cc	0.00990099	22.4158	0.0792	15.07	-0.069	7.346
46b9a5ac	-0.0594059	14.755	0.0099	7.41	-0.069	7.345
47e53e74	-0.0594059	22.7549	0.0099	15.41	-0.069	7.345
47e7e39c	-0.0594059	15.755	0.0099	8.41	-0.069	7.345
3f05618c	0.0792079	13.0767	-0.0594	5.75	0.139	7.327
4896a6b4	0.00990099	16.4158	0.4158	9.21	-0.406	7.206
3f1a7214	-0.0693069	21.5891	0.0693	14.41	-0.139	7.179
40467634	0.00990099	16.4158	0.0594	9.24	-0.049	7.176
3c5f4ad4	0.00990099	16.4158	0.0099	9.41	0.0	7.006
48cc44a4	0.00990099	13.4158	0.0099	6.41	0.0	7.006
464abe74	0.00990099	15.4158	0.0099	8.41	0.0	7.006
459ba294	0.00990099	22.4158	0.0099	15.41	0.0	7.006
411568c4	0.00990099	15.4158	0.0099	8.41	0.0	7.006
3bd187bc	-0.732673	8.58663	0.7425	1.68	-1.475	6.907
4a2004a4	0.00990099	23.4158	0.495	16.54	-0.485	6.876
3d3646b4	-0.633663	21.1361	-0.1485	14.26	-0.485	6.876
3dfacef4	-0.0594059	19.2549	0.099	12.4	-0.158	6.855
4a106dec	0.00990099	16.4158	0.0792	9.57	-0.069	6.846
3f6e4ad4	0.00990099	20.4158	-0.0693	13.58	0.079	6.836
3cbec5ac	0.00990099	19.4158	1.0693	12.66	-1.059	6.756
43eef214	0.376238	22.052	0.0099	15.41	0.366	6.642
3dec25ac	-0.960396	28.1634	-0.4925	21.56	-0.468	6.603
48bd1424	-0.0594059	11.255	0.3267	4.72	-0.386	6.535
3f108084	0.00990099	16.4158	-0.0495	9.92	0.059	6.496
3cb9de74	-0.0693069	21.5891	0.0891	15.24	-0.158	6.349
44c5a9cc	-0.0792079	19.9233	-0.0594	13.75	-0.02	6.173
4a0ed214	0.019802	19.5817	0.0099	13.41	0.01	6.172
4517f844	-0.049505	17.4208	-0.3861	11.28	0.337	6.141
45dd5844	-0.19802	16.4158	0.4257	10.38	-0.624	6.036
3cd9be74	0.00990099	16.4158	0.4257	10.38	-0.416	6.036
441c8294	0.0891089	16.2426	0.3564	10.22	-0.267	6.023
3e286ffc	0.00990099	16.4158	0.0099	10.41	0.0	6.006
46824084	0.00990099	22.4158	0.0099	16.41	0.0	6.006
4708e7bc	-0.0594059	12.9109	0.7623	7.01	-0.822	5.901
3f3c5634	0.00990099	16.4158	0.1089	10.57	-0.099	5.846
3ce7cbdc	-0.0594059	10.755	0.5247	5.03	-0.584	5.725
47c95b5c	0.00990099	22.4158	0.4158	16.71	-0.406	5.706
3b1dbd6c	0.0	16.75	0.5643	11.2	-0.564	5.55
3f640ef4	0.00990099	16.4158	-0.1386	10.92	0.149	5.496
3e268bdc	-0.049505	17.4208	0.5346	12.2	-0.584	5.221
4412131c	-0.405941	21.4505	-0.0594	16.25	-0.347	5.201
45cb67bc	-0.405941	19.9505	-0.0594	14.75	-0.347	5.201
49da3424	-0.0693069	17.5891	0.2772	12.39	-0.347	5.199
470b4294	0.00990099	16.4158	0.2376	11.23	-0.228	5.186
4975d73c	-0.0693069	17.5891	0.0099	12.41	-0.079	5.179
4837194c	0.00990099	16.4158	-0.0594	11.25	0.069	5.166
3edd88c4	0.00990099	16.4158	-0.0594	11.25	0.069	5.166
3ca48ffc	-0.0594059	16.2549	-0.099	11.09	0.04	5.165
3e18effc	0.00990099	15.4158	-0.1782	10.26	0.188	5.156
403b9a54	-1.10891	17.25	0.7425	12.18	-1.851	5.07
4106df7c	0.00990099	13.4158	0.0099	8.41	0.0	5.006
407de7bc	0.00990099	16.4158	-0.0495	11.42	0.059	4.996
3f0a573c	-0.0594059	17.2549	0.2178	12.39	-0.277	4.865
3dad2bdc	-0.405941	16.4158	0.0792	11.57	-0.485	4.846
48867e74	-0.0594059	17.2549	0.0099	12.41	-0.069	4.845
47660ffc	0.00990099	20.4158	0.0198	15.58	-0.01	4.836
49bff73c	0.00990099	16.4158	-0.0594	11.75	0.069	4.666
3f3a131c	0.00990099	16.4158	0.5569	11.89	-0.547	4.526
466aabdc	-0.0594059	17.7549	0.2079	13.23	-0.267	4.525
3b1ddb5c	-0.0693069	16.5891	-0.0396	12.08	-0.03	4.509
4756ece4	0.00990099	16.4158	0.0099	11.91	0.0	4.506
489ed73c	-0.0594059	17.2549	-0.0297	12.75	-0.03	4.505
468b731c	-0.267327	19.7723	0.0099	15.41	-0.277	4.362
3cdb2ffc	-0.267327	19.7723	0.0099	15.41	-0.277	4.362
473d531c	-0.267327	20.7723	0.0099	16.41	-0.277	4.362
3b68c6b4	-0.336634	20.6114	-0.0594	16.25	-0.277	4.361
3f40394c	0.00990099	20.4158	0.0495	16.07	-0.04	4.346
4692ece4	0.00990099	17.4158	0.0792	13.07	-0.069	4.346
458ef73c	0.39604	19.3837	0.495	15.04	-0.099	4.344
3f73e18c	0.00990099	16.4158	-0.5445	12.12	0.554	4.296
46b57c64	-0.267327	19.7723	0.0792	15.57	-0.347	4.202
3e04d10c	-0.0594059	19.2549	0.1683	15.06	-0.228	4.195
4857bb5c	0.00990099	16.4158	0.099	12.4	-0.089	4.016
4581aef4	0.00990099	16.4158	0.1881	12.4	-0.178	4.016
47ff2bdc	-0.049505	17.4208	0.0099	13.41	-0.059	4.011
45bd152c	0.00990099	19.4158	0.0099	15.41	0.0	4.006
476bf31c	0.00990099	19.4158	-0.3168	15.44	0.327	3.976
485a5b5c	-0.891089	27.3243	-0.2227	23.39	-0.668	3.934
46d59d6c	0.00990099	16.4158	0.0792	12.57	-0.069	3.846
47d5731c	0.00990099	16.4158	0.0792	12.57	-0.069	3.846
3d443e74	-0.0594059	17.2549	0.0099	13.41	-0.069	3.845
485e9424	-0.0594059	17.2549	-0.0198	13.41	-0.04	3.845
4683f94c	0.00990099	9.41584	-0.0693	5.58	0.079	3.836
44116ef4	0.00990099	19.4158	-0.0693	15.58	0.079	3.836
482c87bc	0.00990099	19.4158	-0.0396	15.58	0.05	3.836
48baabdc	0.00990099	16.4158	0.2673	12.72	-0.257	3.696
46accbdc	0.00990099	16.4158	0.1485	12.73	-0.139	3.686
48dac39c	-0.0594059	17.2549	0.0198	13.58	-0.079	3.675
47d13a54	0.00990099	16.4158	-0.0297	12.75	0.04	3.666
3aff594c	0.00990099	16.4158	-0.0594	12.75	0.069	3.666
498a07bc	0.00990099	19.4158	-0.4455	15.78	0.455	3.636
3fbebe74	0.00990099	16.4158	0.2178	12.89	-0.208	3.526
474e5634	0.00990099	17.4158	0.2178	13.89	-0.208	3.526
3de0d73c	0.00990099	16.4158	0.2178	12.89	-0.208	3.526
49239c64	-0.19802	18.9332	0.0099	15.41	-0.208	3.523
3d9d3844	-0.19802	18.9332	0.0099	15.41	-0.208	3.523
445d6bdc	-0.19802	18.9332	0.0099	15.41	-0.208	3.523
3b452084	-0.405941	18.9332	0.0099	15.41	-0.416	3.523
442b9f7c	-0.960396	18.9332	0.0099	15.41	-0.97	3.523
44300ad4	-0.19802	18.9332	0.0099	15.41	-0.208	3.523
3bb4e084	-0.19802	18.9332	0.0099	15.41	-0.208	3.523
3b402dec	-0.267327	19.2723	-0.0594	15.75	-0.208	3.522
4937b73c	-0.0693069	19.5891	0.0792	16.07	-0.149	3.519
47ac4ffc	0.00990099	16.4158	0.1287	12.9	-0.119	3.516
3f76839c	0.00990099	16.4158	0.495	13.04	-0.485	3.376
46d9373c	0.00990099	16.4158	0.495	13.04	-0.485	3.376
3c8fcbdc	-0.0693069	13.5891	0.3564	10.22	-0.426	3.369
3faeadec	0.029703	16.7475	0.4257	13.38	-0.396	3.367
45f227bc	0.00990099	17.4158	0.1683	14.06	-0.158	3.356
3cdc7c64	-0.683168	16.4158	0.1683	13.06	-0.851	3.356
48760084	0.00990099	16.4158	0.0792	13.07	-0.069	3.346
40295214	-0.0594059	16.7549	0.0099	13.41	-0.069	3.345
404967bc	-0.128713	19.0941	-0.0594	15.75	-0.069	3.344
4660310c	0.00990099	17.4158	-0.0693	14.08	0.079	3.336
46665844	-0.0594059	17.2549	-0.2574	13.93	0.198	3.325
408c5844	-0.0693069	18.5891	0.0099	15.41	-0.079	3.179
4971952c	0.00990099	14.4158	0.2475	11.39	-0.238	3.026
3ee5a39c	0.00990099	16.4158	0.1584	13.4	-0.148	3.016
45ce69cc	0.00990099	16.4158	0.1584	13.4	-0.148	3.016
40fea5ac	0.00990099	17.4158	0.0693	14.41	-0.059	3.006
3ce9c6b4	0.00990099	10.4158	0.0099	7.41	0.0	3.006
40c82ef4	-0.0594059	15.755	-0.0297	12.75	-0.03	3.005
3dc3b31c	0.00990099	16.4158	-0.0792	13.42	0.089	2.996
3dc5e9cc	0.00990099	17.4158	-0.0495	14.42	0.059	2.996
455b06b4	-0.0594059	17.7549	-0.6831	14.8	0.624	2.955
441806b4	-1.0	12.9307	0.2871	10.05	-1.287	2.881
3dc71a54	0.0891089	19.2426	0.1287	16.4	-0.04	2.843
4763c18c	-0.049505	17.4208	-0.0693	14.58	0.02	2.841
3f2c8294	0.00990099	16.4158	-0.0693	13.58	0.079	2.836
3b46f844	0.148515	18.2376	0.0099	15.41	0.139	2.828
4074818c	0.00990099	16.4158	-0.099	13.59	0.109	2.826
3d8fcef4	-0.316832	19.552	-0.0594	16.75	-0.257	2.802
489e8ce4	0.584158	10.5272	0.8118	7.84	-0.228	2.687
43fb839c	0.00990099	16.4158	0.1485	13.73	-0.139	2.686
4018da54	0.00990099	18.4158	0.1485	15.73	-0.139	2.686
48479424	-0.0594059	18.2549	0.0792	15.57	-0.139	2.685
44a96084	-0.0594059	17.2549	0.0792	14.57	-0.139	2.685
3beeaef4	-0.247525	18.0941	0.0099	15.41	-0.257	2.684
4835d424	-0.168317	18.0941	0.0099	15.41	-0.178	2.684
3b2e3214	-0.128713	18.0941	0.0099	15.41	-0.139	2.684
493b87bc	-0.207921	18.0941	0.0099	15.41	-0.218	2.684
47c05b5c	-0.128713	18.0941	0.0099	15.41	-0.139	2.684
3da0ece4	-0.158416	16.0941	0.0099	13.41	-0.168	2.684
3e41aad4	-0.128713	18.0941	0.0099	15.41	-0.139	2.684
4608ba54	-0.128713	18.0941	0.0099	15.41	-0.139	2.684
3c7da7bc	-0.128713	18.0941	0.0099	15.41	-0.139	2.684
40670ef4	-0.128713	16.5941	0.0099	13.91	-0.139	2.684
3f7d1f7c	-0.128713	22.0941	0.0099	19.41	-0.139	2.684
3d59e4a4	-0.475248	18.0941	0.0099	15.41	-0.485	2.684
41196ad4	-0.247525	16.0941	0.0099	13.41	-0.257	2.684
407fc9cc	-0.128713	18.0941	0.0099	15.41	-0.139	2.684
470e418c	-0.19802	18.9332	-0.0594	16.25	-0.139	2.683
4596910c	-0.0693069	21.5891	-0.0198	18.91	-0.05	2.679
409b09cc	0.00990099	19.4158	0.0594	16.74	-0.049	2.676
493e773c	-0.108911	18.9257	-0.0594	16.25	-0.05	2.676
45a4c8c4	-0.0594059	17.2549	0.0198	14.58	-0.079	2.675
41022bdc	0.00990099	16.4158	-0.0891	13.75	0.099	2.666
43f9f31c	-0.0594059	17.2549	0.3564	14.72	-0.416	2.535
3b66ece4	-0.0792079	18.9233	0.0099	16.41	-0.089	2.513
3ddcbe74	0.00990099	16.4158	0.2871	14.05	-0.277	2.366
3ed5152c	-0.0594059	17.2549	0.2178	14.89	-0.277	2.365
47152ce4	0.0792079	21.5767	0.297	19.22	-0.218	2.357
4028cffc	-0.118812	18.7599	0.0396	16.41	-0.158	2.35
44592ffc	0.00990099	16.4158	0.1089	14.07	-0.099	2.346
3b8ce6b4	0.00990099	16.4158	0.1089	14.07	-0.099	2.346
3ca60ad4	-0.0594059	18.7549	0.0099	16.41	-0.069	2.345
3d26b73c	-0.0594059	16.2549	0.0099	13.91	-0.069	2.345
4762cbdc	-0.0594059	17.2549	-0.0198	14.91	-0.04	2.345
3cf385ac	-0.0594059	17.7549	0.0099	15.41	-0.069	2.345
3f89cad4	-0.0594059	17.7549	0.0099	15.41	-0.069	2.345
3dbd731c	-0.0594059	17.7549	0.0099	15.41	-0.069	2.345
47059c64	0.00990099	17.4158	-0.0099	15.08	0.02	2.336
472067bc	0.00990099	15.4158	-0.0693	13.08	0.079	2.336
46af0ffc	0.00990099	17.4158	0.0198	15.08	-0.01	2.336
3eb7a39c	0.0891089	20.2426	0.0396	17.91	0.05	2.333
3fd6be74	0.00990099	18.4158	0.1881	16.09	-0.178	2.326
461c3424	0.0792079	14.7203	0.1881	12.4	-0.109	2.32
3c49cce4	-1.11881	21.9332	-0.6633	19.63	-0.456	2.303
49c9f10c	0.00990099	12.0421	0.0891	9.74	-0.079	2.302
47ebd52c	0.00990099	15.4158	0.594	13.2	-0.584	2.216
3d22d31c	-0.0594059	14.255	0.2871	12.05	-0.347	2.205
3cbcf94c	0.00990099	14.4158	0.1782	12.23	-0.168	2.186
402e994c	-0.148515	16.2549	0.1089	14.07	-0.257	2.185
46193844	-0.128713	17.5941	0.0099	15.41	-0.139	2.184
49c92084	-0.128713	17.5941	0.0099	15.41	-0.139	2.184
3ddb29cc	-0.128713	17.5941	0.0099	15.41	-0.139	2.184
4944a084	-0.0693069	16.5891	0.0099	14.41	-0.079	2.179
46f27214	0.00990099	17.4158	0.0891	15.24	-0.079	2.176
47bfa8c4	-0.0792079	15.4233	-0.0594	13.25	-0.02	2.173
407f2ef4	0.0891089	16.2426	0.0792	14.07	0.01	2.173
3e313214	0.00990099	16.4158	-0.0594	14.25	0.069	2.166
40b0f424	0.00990099	17.4158	-0.0594	15.25	0.069	2.166
476d3d6c	0.00990099	17.4158	-0.1188	15.25	0.129	2.166
40e46ffc	0.00990099	17.4158	-0.4752	15.28	0.485	2.136
4682531c	0.00990099	14.4158	0.2178	12.39	-0.208	2.026
3e08cad4	0.00990099	16.4158	0.2178	14.39	-0.208	2.026
4732e7bc	-0.0594059	18.2549	0.1485	16.23	-0.208	2.025
47cc68c4	-0.19802	16.4332	0.0099	14.41	-0.208	2.023
3e5dd10c	-0.19802	14.4332	0.0099	12.41	-0.208	2.023
47135f7c	-0.138614	19.4282	0.0099	17.41	-0.149	2.018
460c7634	-0.108911	18.4257	0.0099	16.41	-0.119	2.016
47b41a54	-0.138614	18.5916	-0.0693	16.58	-0.069	2.012
3f160084	-0.287129	17.9406	-0.198	15.93	-0.089	2.011
3c54b52c	-0.0693069	18.5891	-0.0693	16.58	-0.0	2.009
48cf3b5c	-0.019802	18.4183	0.0099	16.41	-0.03	2.008
4907310c	-0.0891089	22.2574	-0.0594	20.25	-0.03	2.007
3d4129cc	0.00990099	16.4158	0.0396	14.41	-0.03	2.006
47a5594c	0.00990099	17.4158	0.0099	15.41	0.0	2.006
3ddb3424	0.00990099	17.4158	0.0099	15.41	0.0	2.006
3f8daef4	0.00990099	17.4158	0.0099	15.41	0.0	2.006
4766152c	0.00990099	14.4158	0.0396	12.41	-0.03	2.006
3fd79634	0.00990099	18.4158	0.0099	16.41	0.0	2.006
45967d6c	0.00990099	17.4158	0.0099	15.41	0.0	2.006
3d519424	0.00990099	17.4158	0.0099	15.41	0.0	2.006
45e62ad4	0.00990099	17.4158	0.0099	15.41	0.0	2.006
46b4239c	0.00990099	16.4158	0.0396	14.41	-0.03	2.006
3ca3639c	-0.0594059	17.2549	-0.1188	15.25	0.059	2.005
46ce69cc	0.00990099	17.4158	-0.0495	15.42	0.059	1.996
466bebdc	0.00990099	16.4158	-0.0495	14.42	0.059	1.996
46bfeef4	0.00990099	16.4158	-0.0495	14.42	0.059	1.996
3c663d6c	0.00990099	16.4158	-0.0495	14.42	0.059	1.996
465d110c	-0.0594059	16.2549	1.2574	14.31	-1.317	1.945
46d68dec	0.00990099	16.4158	0.4059	14.54	-0.396	1.876
47bc26b4	-0.118812	18.2599	0.0099	16.41	-0.129	1.85
4095cad4	-0.118812	18.2599	0.0099	16.41	-0.129	1.85
40b9a8c4	-0.306931	20.1089	-0.2376	18.26	-0.069	1.849
3eb14dec	-0.138614	15.4282	-0.0693	13.58	-0.069	1.848
46516ef4	0.00990099	22.4158	0.0792	20.57	-0.069	1.846
3f817004	0.00990099	16.4158	0.0792	14.57	-0.069	1.846
3f2ed634	0.00990099	17.4158	0.0792	15.57	-0.069	1.846
