3ae89a54	0.00990099	17.4158
3ae89e74	0.00990099	19.4158
3ae8a084	0.00990099	16.4158
3ae8a294	-0.0594059	17.2549
3ae8b10c	0.00990099	16.4158
3ae8c8c4	0.00990099	23.4158
3ae8cad4	0.00990099	16.4158
3ae8d52c	-0.980198	15.7624
3ae8df7c	-0.0594059	17.2549
3ae91d6c	-0.0594059	17.7549
3ae928c4	0.00990099	18.4158
3ae929cc	0.00990099	16.4158
3ae92dec	0.00990099	21.4158
3ae93214	-0.0594059	17.2549
3ae96ad4	0.00990099	13.4158
3ae97844	-0.821782	16.4158
3ae9adec	-0.960396	16.4158
3ae9c7bc	0.00990099	17.4158
3ae9d31c	0.00990099	16.4158
3ae9de74	-0.0594059	17.2549
3ae9f214	0.00990099	16.4158
3ae9f94c	-0.0594059	17.2549
3aea06b4	0.00990099	16.4158
3aea3004	0.00990099	19.4158
3aea394c	0.00990099	15.4158
3aea45ac	-0.0594059	17.2549
3aea5004	0.00990099	16.4158
3aea5a54	0.00990099	16.4158
3aea5d6c	0.00990099	16.4158
3aea5e74	0.019802	16.5817
3aea618c	0.00990099	16.4158
3aea66b4	0.00990099	16.4158
3aea710c	0.00990099	18.4158
3aea7214	0.00990099	16.4158
3aea752c	-0.0594059	17.2549
3aea7634	-0.0594059	16.7549
3aea794c	0.00990099	16.4158
3aea7b5c	-0.0594059	17.2549
3aeaa9cc	0.00990099	16.4158
3aeab634	0.0891089	16.2426
3aeab844	0.00990099	18.4158
3aeacef4	0.00990099	16.4158
3aeade74	0.00990099	17.4158
3aeb05ac	0.00990099	17.4158
3aeb2dec	-0.0594059	18.7549
3aeb394c	0.00990099	16.4158
3aeb3f7c	0.00990099	17.4158
3aeb66b4	0.00990099	13.0594
3aeb68c4	-0.0594059	16.7549
3aeb752c	-0.138614	12.5866
3aebace4	0.00990099	16.4158
3aebb94c	0.00990099	16.4158
3aebbb5c	0.00990099	16.4158
3aebbd6c	-0.19802	16.4158
3aebc18c	-0.0594059	17.2549
3aebc294	0.00990099	16.4158
3aebc39c	0.00990099	16.4158
3aebc4a4	0.00990099	16.4158
3aebcef4	0.00990099	16.4158
3aebeef4	0.00990099	16.4158
3aebfb5c	0.00990099	16.4158
3aec06b4	0.00990099	17.4158
3aec08c4	0.00990099	16.4158
3aec0bdc	-0.277228	15.6064
3aec3214	0.00990099	16.4158
3aec3c64	-0.0594059	17.2549
3aec3e74	0.00990099	16.4158
3aec439c	0.00990099	16.4158
3aec48c4	0.00990099	17.4158
3aec4ffc	0.00990099	16.4158
3aec618c	-0.0594059	17.2549
3aec9e74	-0.0594059	17.2549
3aecbf7c	0.0891089	16.2426
3aecc9cc	-0.0594059	13.755
3aece294	-0.0594059	17.2549
3aed1214	0.00990099	14.4158
3aed152c	0.0891089	16.2426
3aed1a54	-0.425743	12.1188
3aed239c	0.0693069	21.4109
3aed5214	0.00990099	16.4158
3aed5634	0.00990099	16.4158
3aed5844	0.00990099	14.4158
3aed66b4	-0.0594059	17.2549
3aed67bc	0.00990099	16.4158
3aed6bdc	0.019802	16.5817
3aed731c	0.00990099	15.4158
3aed7844	0.00990099	16.4158
3aed794c	-0.0594059	15.255
3aed9b5c	-0.0594059	17.2549
3aed9d6c	0.019802	18.7252
3aeda084	0.00990099	16.4158
3aeda294	0.00990099	16.4158
3aedcdec	-0.0594059	17.2549
3aedcffc	0.00990099	16.4158
3aedd634	0.00990099	16.4158
3aedd844	0.00990099	16.4158
3aeddb5c	-0.0594059	15.755
3aede084	0.00990099	16.4158
3aedf31c	0.00990099	16.4158
3aee6294	-0.049505	17.4208
3aee9424	-0.0594059	18.2549
3aee9e74	0.00990099	16.4158
3aee9f7c	0.00990099	16.4158
3aeea4a4	-0.0594059	19.2549
3aeeaef4	0.019802	15.5817
3aeeaffc	0.00990099	16.4158
3aeeb94c	0.00990099	16.4158
3aeed214	0.00990099	17.4158
3aeed844	-0.0594059	17.2549
3aeee5ac	0.00990099	16.4158
3aeee6b4	0.00990099	16.4158
3aeeead4	0.00990099	16.4158
3aeef424	-0.128713	17.5941
3aef039c	0.00990099	14.4158
3aef0dec	0.00990099	16.4158
3aef152c	0.00990099	16.4158
3aef1b5c	0.00990099	16.4158
3aef218c	0.00990099	14.4158
3aef24a4	0.00990099	21.4158
3aef25ac	0.00990099	16.4158
3aef5844	0.00990099	10.4158
3aef5b5c	0.00990099	16.4158
3aef639c	-0.0594059	17.2549
3aef6ef4	0.00990099	16.4158
3aef8ef4	0.00990099	16.4158
3aefedec	0.00990099	16.4158
3af03424	0.00990099	16.4158
3af0394c	-0.0594059	17.2549
3af03c64	0.00990099	22.4158
3af068c4	0.00990099	16.4158
3af06dec	0.00990099	17.4158
3af06ef4	0.00990099	16.4158
3af07214	0.00990099	16.4158
3af07424	0.00990099	16.4158
3af07634	0.00990099	16.4158
3af0773c	0.00990099	16.4158
3af0794c	0.00990099	16.4158
3af07d6c	0.00990099	17.4158
3af07f7c	0.00990099	16.4158
3af085ac	0.00990099	16.4158
3af08ef4	0.00990099	16.4158
3af0a18c	0.00990099	16.4158
3af0a9cc	0.00990099	16.4158
3af0e18c	0.00990099	16.4158
3af0f73c	0.00990099	16.4158
3af0fc64	0.00990099	14.4158
3af0fd6c	0.00990099	16.4158
3af0fe74	0.00990099	17.4158
3af12ce4	-0.0594059	17.7549
3af12ef4	0.00990099	16.4158
3af1310c	0.00990099	16.4158
3af19a54	0.00990099	16.4158
3af1a294	0.00990099	16.4158
3af1a4a4	0.00990099	16.4158
3af1a8c4	0.00990099	14.4158
3af1bc64	-0.0693069	20.5891
3af1c6b4	0.00990099	19.4158
3af1e084	0.00990099	16.4158
3af1e7bc	0.00990099	16.4158
3af1e9cc	0.00990099	14.4158
3af1ead4	-0.0693069	16.5891
3af21424	0.00990099	16.4158
3af21f7c	0.00990099	17.4158
3af224a4	0.00990099	25.4158
3af225ac	0.00990099	16.4158
3af23a54	0.00990099	19.4158
3af26bdc	-0.425743	12.1188
3af288c4	0.00990099	16.4158
3af28dec	0.00990099	16.4158
3af28ffc	-0.0594059	17.7549
3af2931c	-0.0594059	17.2549
3af2a18c	0.00990099	16.4158
3af2f10c	0.00990099	16.4158
3af35634	0.00990099	16.4158
3af38294	0.00990099	16.4158
3af388c4	0.00990099	10.4158
3af38ef4	0.00990099	14.4158
3af39424	-0.405941	17.2549
3af39e74	0.00990099	16.4158
3af3ace4	0.00990099	16.4158
3af3bd6c	-0.0594059	17.2549
3af3c4a4	-0.0594059	16.7549
3af3c5ac	0.00990099	15.4158
3af3cbdc	0.00990099	13.4158
3af3cffc	-0.029703	16.4158
3af41424	-0.0594059	17.2549
3af4173c	-0.0594059	17.2549
3af41e74	0.00990099	16.4158
3af41f7c	-0.0594059	17.2549
3af428c4	-0.336634	16.4158
3af45d6c	0.00990099	16.4158
3af4618c	0.00990099	16.4158
3af464a4	0.00990099	21.4158
3af49a54	0.00990099	16.4158
3af49f7c	0.00990099	17.4158
3af4a4a4	0.00990099	17.4158
3af4c4a4	0.019802	20.5817
3af4ece4	0.00990099	16.4158
3af505ac	0.00990099	16.4158
3af524a4	0.00990099	16.4158
3af525ac	0.00990099	16.4158
3af52ad4	0.00990099	17.4158
3af53004	-0.0594059	17.7549
3af565ac	0.00990099	16.4158
3af5a7bc	0.0891089	16.2426
3af5a8c4	0.0891089	16.2426
3af5ace4	0.00990099	8.54208
3af5b004	-0.0693069	15.5891
3af5bb5c	-0.0594059	17.2549
3af5f004	0.00990099	16.4158
3af63004	-0.0594059	16.9158
3af66294	-0.138614	15.9282
3af665ac	0.00990099	16.4158
3af6adec	0.00990099	16.4158
3af6b214	0.00990099	16.4158
3af6b424	0.00990099	16.4158
3af6b73c	0.00990099	16.4158
3af6d424	-0.0594059	17.2549
3af6da54	0.00990099	16.4158
3af6dd6c	-0.0594059	17.2549
3af6ebdc	0.00990099	16.4158
3af72ffc	-0.891089	14.4158
3af767bc	0.00990099	15.4158
3af76ce4	0.00990099	17.4158
3af78294	0.00990099	18.4158
3af787bc	-0.0594059	16.7549
3af78bdc	-0.0990099	16.4158
3af7c39c	-0.108911	16.4257
3af7c8c4	0.00990099	16.4158
3af7c9cc	0.0891089	16.2426
3af7edec	0.00990099	16.4158
3af7f844	-0.0594059	16.7549
3af806b4	0.00990099	16.4158
3af827bc	0.00990099	16.4158
3af83424	0	10.25
3af83a54	0.00990099	16.4158
3af844a4	0.00990099	13.0074
3af848c4	-0.0594059	17.2549
3af8618c	0.00990099	16.4158
3af867bc	-0.0594059	18.2549
3af869cc	0.00990099	16.4158
3af86dec	0.00990099	16.4158
3af87424	0.0792079	15.5767
3af8752c	-0.0594059	17.7549
3af8773c	0.00990099	16.4158
3af87844	0.019802	16.5817
3af87b5c	0.00990099	13.4158
3af87c64	0.0891089	16.2426
3af8abdc	0.00990099	16.4158
3af8b31c	-0.0594059	17.2549
3af8b424	0.00990099	16.4158
3af8b73c	-0.0594059	17.2549
3af8bb5c	-0.0594059	13.755
3af8bf7c	-0.0594059	19.7549
3af8c294	0.0891089	16.2426
3af8c4a4	0.00990099	13.0248
3af8c5ac	0.00990099	16.4158
3af8c9cc	0.00990099	17.4158
3af8e8c4	0.00990099	16.4158
3af8eef4	0.029703	18.7475
3af8fa54	0.00990099	16.4158
3af90ad4	-0.0594059	17.2549
3af94294	0.00990099	17.4158
3af969cc	-0.0594059	20.7549
3af96ad4	0.00990099	16.4158
3af97004	0.00990099	16.4158
3af9ba54	-0.0594059	17.7549
3af9bc64	0.00990099	16.4158
3af9c39c	-0.0693069	13.5891
3af9c8c4	0.00990099	16.4158
3af9d31c	0.00990099	16.4158
3af9d94c	0.00990099	16.4158
3af9de74	0.00990099	16.4158
3af9f424	-0.0594059	17.2549
3af9f52c	0.00990099	16.4158
3af9f844	0.00990099	15.4158
3af9fb5c	0.00990099	16.4158
3afa039c	-0.0594059	15.755
3afa0bdc	-0.039604	10.5866
3afa0ce4	0.00990099	24.4158
3afa552c	-0.0594059	18.7549
3afa5f7c	0.00990099	16.4158
3afa64a4	0.00990099	16.4158
3afa7424	0.00990099	16.4158
3afa773c	0.00990099	16.4158
3afa7e74	0.00990099	16.4158
3afa818c	-0.792079	17.0916
3afa8294	-0.0594059	17.2549
3afa85ac	-0.039604	14.0866
3afa8ad4	0.00990099	17.4158
3afa8dec	-0.0594059	17.2549
3afa8ef4	0.00990099	16.4158
3afa9214	0.0792079	16.5767
3afa9424	0.00990099	17.4158
3afa9b5c	-0.0594059	19.7549
3afaa294	-0.0594059	17.7549
3afaa9cc	0.00990099	15.4158
3afabc64	-0.0594059	17.2549
3afabe74	-0.0594059	19.2549
3afac084	0.00990099	16.4158
3afac4a4	-0.0594059	17.2549
3afac5ac	0.00990099	10.4158
3afac8c4	0.00990099	16.4158
3afacad4	-0.0594059	17.2549
3afacffc	0.0792079	15.5767
3afad214	0.00990099	18.4158
3afadb5c	0.0891089	14.2426
3afaece4	0.00990099	16.4158
3afaeef4	0.00990099	16.4158
3afb018c	-0.0594059	20.7549
3afb05ac	-0.287129	14.7426
3afb0ad4	0.00990099	16.4158
3afb131c	0.00990099	16.4158
3afb1844	0.00990099	17.4158
3afb1a54	0.00990099	16.4158
3afb1c64	0.00990099	16.4158
3afb25ac	-0.0693069	17.5891
3afb3b5c	-0.108911	16.4257
3afb418c	0.00990099	16.4158
3afb46b4	0.00990099	16.4158
3afb49cc	-0.0693069	17.5891
3afb4bdc	-0.0594059	20.2549
3afb4dec	0.00990099	16.4158
3afb5214	0.00990099	16.4158
3afb5424	0.00990099	16.4158
3afb552c	-0.0594059	17.2549
3afb6084	0.00990099	15.4158
3afb639c	-0.0594059	17.7549
3afb6ef4	0.00990099	16.4158
3afb7214	0.00990099	17.4158
3afb7634	0.00990099	16.4158
3afb773c	-0.0594059	15.255
3afb7c64	-0.0594059	17.2549
3afb8ce4	0.227723	20.0644
3afb8ffc	-0.930693	7.55446
3afb9004	0.0792079	16.0767
3afb910c	0.0792079	16.5767
3afb9424	-0.0594059	17.7549
3afb9844	0.00990099	16.4158
3afb994c	0.0891089	16.2426
3afb9f7c	-0.0594059	17.2549
3afba084	0.00990099	16.4158
3afba7bc	0.00990099	16.4158
3afba9cc	0.00990099	16.4158
3afbabdc	0.0792079	13.0767
3afbace4	0.00990099	19.4158
3afbb214	-0.346535	12.9455
3afbb52c	0.00990099	16.4158
3afbc5ac	0.00990099	16.4158
3afbd844	-0.0594059	17.2549
3afbde74	0.0891089	16.2426
3afbdf7c	0.00990099	16.4158
3afbe7bc	0.0891089	16.2426
3afbe9cc	0.00990099	14.4158
3afbebdc	0.00990099	14.4158
3afbedec	-0.0594059	16.2549
3afbeef4	-0.0594059	16.7549
3afbf94c	-0.049505	9.92079
3afbfc64	0.00990099	16.4158
3afc0084	0.00990099	15.4158
3afc0ce4	-0.0594059	17.2549
3afc131c	0.00990099	13.4158
3afc2ef4	0.00990099	16.4158
3afc3214	-0.0594059	17.7549
3afc3844	0.00990099	16.4158
3afc3d6c	0.00990099	17.4158
3afc4084	-0.0594059	10.755
3afc5f7c	0.00990099	13.4158
3afc6294	0.0891089	7.01238
3afc639c	0.00990099	16.4158
3afc6ef4	0.00990099	16.4158
3afc6ffc	0.00990099	16.4158
3afc7424	0.00990099	17.4158
3afc752c	-0.0594059	17.2549
3afc88c4	0.0891089	16.2426
3afc994c	0.00990099	14.4158
3afc9a54	-1.0297	15.5941
3afc9e74	0.00990099	16.4158
3afca084	0.00990099	17.4158
3afca18c	-0.0693069	16.5891
3afca39c	-0.128713	18.0941
3afcb004	0.00990099	16.4158
3afcb424	0.00990099	16.4158
3afcb634	0.00990099	17.4158
3afcb73c	-0.0594059	17.2549
3afcb844	0.00990099	13.0248
3afcb94c	0.00990099	16.4158
3afccad4	-0.0594059	15.755
3afcdb5c	0.00990099	16.4158
3afcdd6c	0.00990099	16.4158
3afcdf7c	0.0891089	16.2426
3afce39c	0.00990099	16.4158
3afce7bc	0.00990099	17.4158
3afcedec	0.00990099	16.4158
3afcf004	0.00990099	16.4158
3afcf73c	-0.0594059	17.7549
3afd0294	-0.0594059	17.2549
3afd039c	0.00990099	16.4158
3afd131c	0.0891089	18.2426
3afd1634	0.00990099	16.4158
3afd194c	0.00990099	16.4158
3afd1a54	0.00990099	16.4158
3afd1b5c	-0.049505	17.4208
3afd1c64	0.00990099	16.4158
3afd1d6c	-0.049505	17.4208
3afd239c	0.00990099	16.4158
3afd27bc	-0.0693069	16.5891
3afd2ce4	0.00990099	15.4158
3afd310c	0.0891089	16.2426
3afd510c	-0.0594059	19.7549
3afd5424	0.00990099	16.4158
3afd594c	0.00990099	19.4158
3afd5a54	-0.0594059	17.2549
3afd65ac	0.00990099	16.4158
3afd710c	0.00990099	16.4158
3afd7d6c	-0.0594059	17.2549
3afd87bc	0	17.25
3afd8ad4	0.00990099	16.4158
3afd910c	0.00990099	16.4158
3afd931c	0.00990099	16.4158
3afd9424	-0.0594059	10.755
3afd9634	0.00990099	16.4158
3afd9c64	0.00990099	16.4158
3afd9d6c	-0.0594059	18.2549
3afdaad4	-0.0594059	17.2549
3afdb844	0.00990099	16.4158
3afdc294	0.00990099	16.4158
3afdc6b4	0.00990099	10.5421
3afdf844	-0.0594059	15.755
3afdf94c	0.00990099	16.4158
3afdfe74	0.00990099	16.4158
3afe039c	0.00990099	16.4158
3afe05ac	-0.0693069	13.5891
3afe0dec	0.00990099	22.4158
3afe131c	-0.0594059	17.2549
3afe2dec	-0.960396	20.7549
3afe2ffc	-0.049505	17.4208
3afe310c	0.00990099	16.4158
3afe3634	0.00990099	16.4158
3afe3c64	0.0891089	16.2426
3afe418c	0.00990099	16.4158
3afe4294	0	16.25
3afe47bc	-0.0594059	16.7549
3afe49cc	-0.128713	18.0941
3afe5424	0.00990099	13.4158
3afe5844	-0.326733	16.4158
3afe5a54	0.00990099	16.4158
3afe5c64	0.00990099	16.4158
3afe65ac	0.00990099	17.4158
3afe6dec	0.00990099	16.4158
3afe7c64	-0.0594059	17.2549
3afe88c4	0.0891089	16.2426
3afe8ad4	-0.128713	18.0941
3afe8ce4	0.00990099	13.4158
3afe9004	0.00990099	16.4158
3afe910c	0.00990099	16.4158
3afe931c	-0.336634	16.4158
3afea18c	0.00990099	16.4158
3afeabdc	0.00990099	15.4158
3afebe74	0.00990099	16.4158
3afec18c	0.00990099	16.4158
3afec6b4	0.019802	22.5817
3afed634	-1.17822	0.331683
3afed844	0.00990099	16.4158
3afed94c	0.00990099	16.4158
3afeda54	0.00990099	17.4158
3afee5ac	0.00990099	16.4158
3afef004	-0.0594059	11.0421
3aff018c	0.00990099	10.4158
3aff0294	0.00990099	16.4158
3aff09cc	0.0891089	16.2426
3aff0bdc	0.00990099	16.4158
3aff0ce4	-0.0693069	16.4158
3aff0ffc	0.00990099	17.4158
3aff194c	0.00990099	16.4158
3aff1d6c	0.00990099	15.4158
3aff1f7c	0.00990099	16.4158
3aff2084	0.00990099	21.4158
3aff29cc	0.00990099	16.4158
3aff2ef4	0.00990099	13.703
3aff352c	0.00990099	16.4158
3aff4294	0.00990099	18.4158
3aff439c	0.00990099	16.4158
3aff44a4	0.00990099	16.4158
3aff45ac	0.00990099	17.4158
3aff46b4	0.00990099	16.4158
3aff4ce4	0.00990099	16.4158
3aff4ef4	0.00990099	17.4158
3aff5424	0.00990099	6.86386
3aff594c	0.00990099	16.4158
3aff5b5c	-1.0297	16.4158
3aff84a4	0.00990099	15.4158
3aff87bc	-0.0693069	17.0891
3aff89cc	0.00990099	13.4158
3aff8dec	0.00990099	16.4158
3aff8ffc	-0.0594059	19.2549
3aff931c	0.00990099	16.4158
