3224f36c	-0.376238	17.948	-0.2376	15.26	-0.139	2.688
49e20e44	-0.0891089	10.7574	0.0495	8.07	-0.139	2.687
43499ec4	-0.366337	27.1139	-0.2277	24.43	-0.139	2.684
31faa1dc	-0.148515	10.7624	-0.0099	8.08	-0.139	2.682
47ea9264	-0.930693	15.1609	-0.792	12.48	-0.139	2.681
5e1dddbc	0.148515	17.7376	0.0495	15.07	0.099	2.668
1628c3ec	0.39604	19.8837	0.297	17.22	0.099	2.664
117243ec	0.544554	18.3713	0.4455	15.71	0.099	2.661
561e8c34	-0.049505	23.4208	-0.1485	20.76	0.099	2.661
4899091c	-0.0693069	22.0891	-0.1683	19.43	0.099	2.659
2b3f2f4c	0.168317	21.5693	0.0693	18.91	0.099	2.659
2453f36c	-0.782178	33.1485	-0.8811	30.49	0.099	2.658
26739fcc	-0.188119	25.099	-0.2029	22.47	0.015	2.629
14d5670c	-0.910891	31.9926	-0.9851	29.37	0.074	2.623
17a37aa4	-0.514852	31.6262	-0.4455	29.03	-0.069	2.596
5ee21cb4	-0.821782	30.9851	-0.8415	28.4	0.02	2.585
5e3222e4	-1.62376	38.052	-1.844	35.54	0.22	2.512
3d19ddbc	0.049505	16.5792	0.1386	14.07	-0.089	2.509
4961b684	-0.693069	14.75	0.1188	12.25	-0.812	2.5
2463e70c	0.277228	13.8936	0.1881	11.4	0.089	2.494
4079a91c	-1.0	33.5	-1.0767	31.02	0.077	2.48
369bc70c	0.0792079	26.5767	0.0024	24.1	0.077	2.477
3b86aa24	0.0	21.75	0.594	19.29	-0.594	2.46
2c3fcc34	0.0	20.25	0.2178	17.89	-0.218	2.36
5619e91c	-0.594059	19.7995	-0.3168	17.44	-0.277	2.359
2b11d684	-0.138614	10.4282	0.1386	8.07	-0.277	2.358
144a9dbc	-0.990099	22.1658	-0.9504	19.82	-0.04	2.346
1365c3ec	0.207921	17.7327	0.2475	15.39	-0.04	2.343
37027474	0.356436	19.7203	0.2772	17.39	0.079	2.33
3bf484f4	0.0	16.75	0.3762	14.44	-0.376	2.31
43982b2c	-0.861386	34.3218	-0.9257	32.11	0.064	2.212
5a53e5fc	-0.712871	14.3094	-0.5742	12.13	-0.139	2.179
2fe0115c	0.49505	9.04208	0.4257	6.88	0.069	2.162
106f2b2c	0.0	20.25	0.5148	18.12	-0.515	2.13
154b1cb4	0.0	18.75	0.7821	16.64	-0.782	2.11
39043dbc	-0.821782	30.9851	-0.9727	28.89	0.151	2.095
11579054	-1.19802	34.1832	-1.4257	32.11	0.228	2.073
4a74599c	-0.594059	21.2995	-0.3861	19.28	-0.208	2.019
208f4f4c	-0.445545	11.1139	-0.3069	9.1	-0.139	2.014
5900c3ec	0.0	12.75	0.0594	10.74	-0.059	2.01
3b57ca24	-0.138614	14.9282	-0.0495	12.92	-0.089	2.008
5ed67894	0.267327	15.2277	0.297	13.22	-0.03	2.008
456eee44	-0.039604	18.5866	-0.0099	16.58	-0.03	2.007
34cd9684	-0.247525	25.604	-0.3069	23.6	0.059	2.004
4bc260d4	0.019802	18.0817	-0.0396	16.08	0.059	2.002
55209aa4	-0.188119	15.099	-0.2475	13.1	0.059	1.999
4a01faa4	0.247525	20.896	0.1881	18.9	0.059	1.996
597d3054	0.138614	26.0718	0.1633	24.11	-0.025	1.962
3cb7faa4	-0.821782	32.4851	-0.9752	30.53	0.153	1.955
35c38e44	0.663366	12.8614	-0.6138	10.96	1.277	1.901
27707cb4	0.445545	17.2129	0.3292	15.32	0.116	1.893
23c5178c	-0.247525	27.104	-1.1014	25.23	0.854	1.874
489e5054	0.336634	9.38861	0.4059	7.54	-0.069	1.849
3173c91c	-0.425743	26.6188	-0.3564	24.77	-0.069	1.849
4aa3e4f4	-0.188119	9.59901	-0.1188	7.75	-0.069	1.849
1d4bee44	-0.405941	15.4381	-0.1881	13.59	-0.218	1.848
3e48c0d4	-0.970297	24.9975	-0.9009	23.15	-0.069	1.848
39951aa4	-0.0891089	12.7574	-0.0198	10.91	-0.069	1.847
2d987aa4	-0.534653	24.7946	-0.4653	22.95	-0.069	1.845
27ef8c34	-0.60396	30.1337	-0.5346	28.29	-0.069	1.844
5489f474	-1.24752	18.854	-1.1782	17.01	-0.069	1.844
22f69cb4	-0.366337	14.6139	-0.297	12.77	-0.069	1.844
4ba7b57c	-0.722772	32.6436	-0.6534	30.8	-0.069	1.844
4b72a70c	-2.0099	31.0842	-1.9405	29.24	-0.069	1.844
4f36a70c	1.08911	6.99257	1.1584	5.15	-0.069	1.843
4811a70c	-0.673267	19.9728	-0.6039	18.13	-0.069	1.843
5dfe0b2c	0.445545	6.71287	0.5148	4.87	-0.069	1.843
17cd2d3c	-1.31683	24.6931	-1.2475	22.85	-0.069	1.843
5633157c	-1.07921	18.6733	-1.0099	16.83	-0.069	1.843
146823ec	-0.386139	16.7822	-0.3168	14.94	-0.069	1.842
5a76b36c	0.732673	6.02228	0.8019	4.18	-0.069	1.842
4f7a82e4	-0.168317	8.93069	-0.099	7.09	-0.069	1.841
2d3b25fc	-0.455446	30.6213	-0.3861	28.78	-0.069	1.841
4dc79474	0.425743	7.38119	0.495	5.54	-0.069	1.841
584ab894	-0.643564	18.9703	-0.5742	17.13	-0.069	1.84
17c1599c	-0.762376	21.9802	-0.693	20.14	-0.069	1.84
5867978c	-0.881188	23.4901	-0.8118	21.65	-0.069	1.84
221a136c	-0.762376	21.9802	-0.693	20.14	-0.069	1.84
5a402814	-0.831683	32.3193	-1.0123	30.48	0.181	1.839
21aff264	-0.257426	30.9381	-0.2475	29.1	-0.01	1.838
59629ec4	0.168317	16.5693	0.1188	14.74	0.05	1.829
53837bac	-0.0594059	30.2549	-0.0965	28.44	0.037	1.815
22b11264	0.524752	11.5396	0.1485	9.73	0.376	1.81
365ba4f4	-0.19802	30.9332	-0.3242	29.13	0.126	1.803
514560d4	-0.118812	29.7599	-0.1014	27.98	-0.017	1.78
6040ed3c	0.29703	23.2252	0.2549	21.45	0.042	1.775
1faea3ec	-0.514852	32.1262	-0.5866	30.36	0.072	1.766
2d72957c	0.0990099	25.4084	0.0519	23.68	0.047	1.728
37d0b36c	-0.623762	32.302	-0.7301	30.58	0.106	1.722
1a7800d4	-0.356436	22.2797	0.2277	20.56	-0.584	1.72
30c001dc	-0.366337	9.61386	-0.2277	7.93	-0.139	1.684
3c2700d4	0.811881	2.84901	0.9504	1.17	-0.139	1.679
5059e2e4	0.316832	13.5569	0.3366	11.88	-0.02	1.677
3a14e3ec	1.12871	13.6559	1.1485	11.98	-0.02	1.676
2f1100d4	-1.10891	20.1757	-1.0891	18.5	-0.02	1.676
3c1ddfcc	-1.05941	20.0049	-1.0396	18.33	-0.02	1.675
31418d3c	-0.316832	21.9431	-0.297	20.27	-0.02	1.673
5e849aa4	-0.168317	19.4307	-0.2079	17.76	0.04	1.671
4ef8f15c	-0.881188	30.4901	-0.9207	28.82	0.04	1.67
380a4f4c	0.237624	17.7302	0.198	16.06	0.04	1.67
508b3dbc	1.33663	9.63861	1.3564	7.97	-0.02	1.669
3a81baa4	1.53465	-0.0445545	1.5544	-1.71	-0.02	1.665
4d515fcc	-0.653465	23.8045	-0.693	22.14	0.04	1.665
18013bac	0.277228	15.3936	0.2376	13.73	0.04	1.664
5016c2e4	1.10891	1.32426	1.1287	-0.34	-0.02	1.664
5a34e5fc	1.19802	11.8168	1.1707	10.17	0.027	1.647
2e47daa4	-0.584158	32.9653	-0.693	31.39	0.109	1.575
518321dc	-0.792079	33.9827	-0.9603	32.41	0.168	1.573
5afe9054	-0.386139	29.7822	-0.5297	28.25	0.144	1.532
172ee604	-1.21782	33.8515	-1.099	32.34	-0.119	1.511
328eb15c	1.19802	11.8168	1.1683	10.31	0.03	1.507
5b63a2e4	-0.326733	28.2772	-0.5173	26.77	0.191	1.507
19b3c604	0.158416	26.9035	0.1584	25.4	0.0	1.504
1dc0f57c	0.613861	10.0322	0.5841	8.53	0.03	1.502
1c9ac4f4	-0.356436	27.2797	-0.6113	25.82	0.255	1.46
25367aa4	0.158416	22.9035	0.0346	21.45	0.124	1.454
2aa9536c	-0.613861	31.4678	-0.8193	30.08	0.205	1.388
5b9d3894	-0.306931	11.1089	-0.2376	9.76	-0.069	1.349
20d49264	-0.257426	18.9381	-0.1881	17.59	-0.069	1.348
1b271cb4	-0.970297	31.9975	-0.9009	30.65	-0.069	1.348
1fc21474	-1.0198	21.1683	-0.9504	19.82	-0.069	1.348
50f9a2e4	-0.49505	32.9579	-0.6163	31.61	0.121	1.348
5bbb3264	-0.326733	11.2772	-0.2574	9.93	-0.069	1.347
1334178c	-0.207921	21.2673	-0.1386	19.92	-0.069	1.347
599bc5fc	-0.514852	20.1262	-0.4455	18.78	-0.069	1.346
23284f4c	-0.0594059	15.755	0.0099	14.41	-0.069	1.345
2d1583ec	-1.46535	25.2054	-1.396	23.86	-0.069	1.345
1343f15c	-0.29703	7.77475	-0.2277	6.43	-0.069	1.345
2d113cb4	-0.29703	21.2748	-0.2277	19.93	-0.069	1.345
4a3b00d4	0.534653	5.20545	0.6039	3.86	-0.069	1.345
5f7da3ec	0.871287	7.34406	0.8811	6.0	-0.01	1.344
1030cd3c	-1.24752	25.854	-1.1782	24.51	-0.069	1.344
3810778c	0.514852	1.87376	0.5841	0.53	-0.069	1.344
11035aa4	-0.841584	32.6535	-0.7722	31.31	-0.069	1.344
4763691c	-0.366337	24.6139	-0.297	23.27	-0.069	1.344
2bebad3c	-0.128713	19.5941	-0.1188	18.25	-0.01	1.344
32b144f4	-0.247525	13.604	-0.1782	12.26	-0.069	1.344
21509474	-0.247525	11.604	-0.1782	10.26	-0.069	1.344
50868f4c	-0.128713	20.0941	-0.1188	18.75	-0.01	1.344
33ee6a24	-0.960396	23.1634	-0.9504	21.82	-0.01	1.343
19286814	-1.07921	28.1733	-1.0693	26.83	-0.01	1.343
238e1bac	0.326733	12.7228	0.3366	11.38	-0.01	1.343
53a1757c	-0.029703	25.2525	-0.0198	23.91	-0.01	1.343
5a593dbc	-0.0792079	14.4233	-0.0693	13.08	-0.01	1.343
5d7862e4	0.158416	10.9035	0.2277	9.56	-0.069	1.343
3f60ae44	-0.792079	13.4827	-0.7821	12.14	-0.01	1.343
59dc45fc	-1.07921	24.6733	-1.0693	23.33	-0.01	1.343
4f4fc5fc	-0.504951	22.2921	-0.4356	20.95	-0.069	1.342
2742daa4	-1.38614	27.5322	-1.3168	26.19	-0.069	1.342
56e3799c	-0.267327	19.7723	-0.198	18.43	-0.069	1.342
1405a814	-0.267327	14.7723	-0.198	13.43	-0.069	1.342
2acbad3c	-1.09901	22.8416	-1.0297	21.5	-0.069	1.342
1b57d894	0.019802	14.0817	0.0297	12.74	-0.01	1.342
14dbe2e4	-0.267327	12.7723	-0.2574	11.43	-0.01	1.342
3ef2978c	-1.57426	31.8812	-1.5049	30.54	-0.069	1.341
3851d36c	0.306931	18.3911	0.3168	17.05	-0.01	1.341
3ee57474	-0.574257	23.1312	-0.5049	21.79	-0.069	1.341
539bc3ec	0.782178	7.85149	0.7623	6.51	0.02	1.341
558e05fc	-1.0495	20.1708	-0.9801	18.83	-0.069	1.341
3fe5f474	-0.930693	19.1609	-0.8613	17.82	-0.069	1.341
345cf264	-0.693069	21.1411	-0.6831	19.8	-0.01	1.341
11d7e1dc	0.950495	1.67079	0.9603	0.33	-0.01	1.341
3e298c34	-1.40594	34.7005	-1.3366	33.36	-0.069	1.34
35e1cc34	1.23762	8.9802	1.2475	7.64	-0.01	1.34
196ce3ec	0.881188	16.0099	0.891	14.67	-0.01	1.34
4f96cd3c	-1.76238	28.7302	-1.7524	27.39	-0.01	1.34
5a6bb684	0.475248	15.7104	0.4851	14.37	-0.01	1.34
1f2d8e44	-0.881188	28.9901	-0.8712	27.65	-0.01	1.34
1c8b7bac	-0.356436	21.2797	-0.3465	19.94	-0.01	1.34
1d20199c	1.45545	11.1287	1.4653	9.79	-0.01	1.339
1f4c6e44	0.336634	12.8886	0.3465	11.55	-0.01	1.339
58f0515c	0.574257	17.8688	0.5841	16.53	-0.01	1.339
24a4ef4c	-1.11881	21.8391	-1.0594	20.5	-0.059	1.339
31f17aa4	-0.0693069	15.5891	-0.0594	14.25	-0.01	1.339
51ef491c	0.049505	19.5792	0.0594	18.24	-0.01	1.339
585f7dbc	0.287129	5.05941	0.3564	3.72	-0.069	1.339
1c2a2d3c	-0.376238	13.448	-0.3663	12.11	-0.01	1.338
53957bac	-0.970297	32.4975	-0.9603	31.16	-0.01	1.338
125fc814	0.148515	16.7376	0.1287	15.4	0.02	1.338
2032e91c	-1.25743	25.1881	-1.2475	23.85	-0.01	1.338
2ee36604	0.623762	0.69802	0.693	-0.64	-0.069	1.338
43084d3c	0.029703	15.7475	0.0396	14.41	-0.01	1.338
3f20315c	1.0297	9.49753	1.0396	8.16	-0.01	1.338
365a515c	-0.257426	24.9381	-0.2475	23.6	-0.01	1.338
2db65aa4	-0.376238	14.948	-0.3663	13.61	-0.01	1.338
2f0cac34	-0.019802	14.4183	-0.0099	13.08	-0.01	1.338
290af15c	0.19802	24.0668	0.2079	22.73	-0.01	1.337
363b0814	1.43564	7.79703	1.4455	6.46	-0.01	1.337
597ca814	-1.08911	30.0074	-1.0792	28.67	-0.01	1.337
1e7d3264	-0.683168	22.3069	-0.6732	20.97	-0.01	1.337
2750f474	0.554455	14.5371	0.5643	13.2	-0.01	1.337
4b16957c	-0.277228	15.1064	-0.2673	13.77	-0.01	1.336
5061faa4	0.128713	15.4059	0.1386	14.07	-0.01	1.336
43ff7474	0.722772	12.8564	0.7326	11.52	-0.01	1.336
512f03ec	-0.108911	11.4257	-0.099	10.09	-0.01	1.336
1badbbac	-0.227723	24.9356	-0.2178	23.6	-0.01	1.336
5f89091c	-0.29703	22.2748	-0.2871	20.94	-0.01	1.335
36e440d4	-0.415842	15.2847	-0.4059	13.95	-0.01	1.335
4440d15c	0.0594059	16.2451	0.0693	14.91	-0.01	1.335
5455915c	0.584158	17.5347	0.594	16.2	-0.01	1.335
23c2f894	0.534653	10.2054	0.5445	8.87	-0.01	1.335
1ae94b2c	0.940594	7.00495	0.9504	5.67	-0.01	1.335
52c84c34	1.22772	10.8144	1.2376	9.48	-0.01	1.334
46991cb4	1.22772	11.3144	1.2376	9.98	-0.01	1.334
3cb18604	-0.891089	23.3243	-0.8811	21.99	-0.01	1.334
3fe65cb4	0.207921	21.2327	0.1881	19.9	0.02	1.333
18144d3c	0.80198	13.1832	0.7821	11.85	0.02	1.333
1967999c	0.445545	8.71287	0.4257	7.38	0.02	1.333
57932a24	0.207921	16.2327	0.1881	14.9	0.02	1.333
18b78a24	0.80198	-0.816832	0.8712	-2.15	-0.069	1.333
473dd57c	-0.247525	25.604	-0.4455	24.28	0.198	1.324
3ac27dbc	0.188119	25.401	0.0915	24.09	0.097	1.311
4144399c	1.28713	4.30941	1.0	3.0	0.287	1.309
4c5c9684	-0.831683	32.8193	-1.1534	31.55	0.322	1.269
345903ec	-0.653465	33.3045	-0.844	32.04	0.191	1.264
5b2eaa24	-0.0594059	17.7549	-0.0693	16.58	0.01	1.175
3e62070c	-0.465347	13.9554	-0.4752	12.78	0.01	1.175
37de6b2c	-0.891089	20.3243	-0.9009	19.15	0.01	1.174
39b2f054	0.39604	16.8837	0.3861	15.71	0.01	1.174
3e7e0814	0.633663	11.8639	0.6237	10.69	0.01	1.174
4871d264	-0.247525	18.604	-0.2574	17.43	0.01	1.174
37837aa4	-0.772277	24.8144	-0.7821	23.64	0.01	1.174
5898bfcc	0.346535	12.5545	0.3366	11.38	0.01	1.174
421f7bac	-0.772277	25.3144	-0.7821	24.14	0.01	1.174
57441684	-0.673267	17.4728	-0.6831	16.3	0.01	1.173
1f2bab2c	0.920792	5.67327	0.9108	4.5	0.01	1.173
5c4c5894	-0.435644	14.453	-0.4455	13.28	0.01	1.173
3bbd757c	1.0396	13.1634	1.0297	11.99	0.01	1.173
162b736c	0.90099	10.8416	0.891	9.67	0.01	1.172
5efab054	-0.029703	11.7525	-0.0396	10.58	0.01	1.172
14d1a91c	0.851485	5.01238	0.8415	3.84	0.01	1.172
487d2604	-1.45545	31.3713	-1.4653	30.2	0.01	1.171
38bf64f4	-0.287129	18.4406	-0.297	17.27	0.01	1.171
45e67474	0.712871	14.6906	0.7029	13.52	0.01	1.171
45ef5474	0.0693069	20.4109	0.0594	19.24	0.01	1.171
1a5264f4	0.524752	17.5396	0.5148	16.37	0.01	1.17
5c8d7ec4	-0.643564	24.9703	-0.6534	23.8	0.01	1.17
2f2b7474	0.574257	14.3688	0.5643	13.2	0.01	1.169
5198578c	-0.712871	19.8094	-0.7227	18.64	0.01	1.169
535a2f4c	0.217822	15.3985	0.2079	14.23	0.01	1.168
55cc6c34	-0.376238	13.948	-0.3861	12.78	0.01	1.168
2517dec4	0.217822	13.8985	0.2079	12.73	0.01	1.168
1ae28d3c	0.316832	19.5569	0.3069	18.39	0.01	1.167
2a8b6814	-0.326733	12.2772	-0.3366	11.11	0.01	1.167
4f4daa24	0.910891	8.00743	0.9009	6.84	0.01	1.167
12f6d894	-0.564356	22.797	-0.5742	21.63	0.01	1.167
27be8e44	0.128713	9.90594	0.1188	8.74	0.01	1.166
4b86915c	0.485149	14.8762	0.4752	13.71	0.01	1.166
4436715c	0.722772	16.8564	0.7128	15.69	0.01	1.166
1bc9c4f4	0.881188	14.5099	0.693	13.35	0.188	1.16
140482e4	0.19802	24.5668	0.0396	23.41	0.158	1.157
34b540d4	-0.940594	33.495	-1.2772	32.35	0.337	1.145
