fff7af4c	0.861300	-0.320000
fff7af4c	0.861300	-0.320000
fff820d4	0.287100	14.050000
fff820d4	0.287100	14.050000
fffa157c	0.297000	12.720000
fffa157c	0.297000	12.720000
fffc9bac	0.514800	10.870000
fffc9bac	0.514800	10.870000
fffeec34	0.198000	9.560000
fffeec34	0.198000	9.560000
ffffe1dc	-0.504900	11.290000
ffffe1dc	0.049500	4.570000
00002a24	0.980100	13.660000
00002a24	0.980100	13.660000
00004604	-0.871200	19.650000
000565fc	0.396000	15.880000
000565fc	0.396000	15.880000
00061264	-0.564300	16.290000
00061474	0.485100	14.870000
00061474	-0.930600	19.160000
00061474	-0.930600	19.160000
0007e0d4	-0.613800	24.960000
0007e0d4	-0.613800	24.960000
00096c34	-0.019800	21.410000
00096c34	-0.019800	21.410000
00116a24	0.980100	5.660000
00116a24	-0.306900	18.600000
00116a24	-0.306900	18.600000
0012f894	0.658400	13.650000
0012f894	0.831600	15.180000
0012f894	0.267300	9.720000
0012f894	0.267300	9.720000
0013d99c	0.346500	0.550000
0013d99c	0.346500	0.550000
0015c604	-1.237600	30.010000
0015c604	-1.237600	30.010000
0016e814	0.881100	10.000000
0016e814	-0.465300	20.450000
0016e814	0.158400	6.900000
001705fc	-1.891000	35.570000
001705fc	-1.891000	35.570000
001705fc	-0.950400	20.320000
001705fc	-0.287100	16.440000
00180f4c	0.504900	20.200000
00180f4c	0.504900	20.200000
00198f4c	-1.603900	28.380000
00198f4c	-1.603900	28.380000
00198f4c	-0.316800	17.440000
00198f4c	-0.316800	17.440000
001a157c	0.990000	-3.660000
001a157c	0.990000	-3.660000
00237dbc	-0.445500	10.780000
00237dbc	-0.732600	18.470000
00237dbc	-0.871200	22.150000
00242814	-0.495000	18.950000
00242814	-0.792000	25.980000
00242814	-0.792000	25.980000
0024799c	0.702900	16.520000
0024799c	0.702900	16.520000
0024870c	-0.613800	16.960000
0024870c	-1.495000	24.700000
0024870c	0.801900	9.180000
0024870c	0.712800	12.190000
0026336c	0.069300	13.410000
0026336c	0.069300	13.410000
0026336c	0.297000	13.720000
0026336c	0.504900	12.700000
00279fcc	-0.990000	17.660000
00279fcc	0.336600	3.380000
00279fcc	0.514800	10.370000
00279fcc	0.514800	10.370000
00293684	-1.336600	21.860000
00293684	-0.742500	15.810000
00293684	-0.742500	15.810000
002a1684	-0.009900	17.080000
002b7264	0.287100	12.050000
002b7264	-0.891000	26.320000
002b7264	0.683100	7.690000
002b7264	0.683100	7.690000
002ba814	0.673200	10.520000
002ba814	0.673200	10.520000
002c5cb4	0.831600	14.180000
002c5cb4	0.831600	14.180000
002c5cb4	-0.732600	25.470000
002d82e4	-0.277200	15.100000
002d82e4	-0.277200	15.100000
002e2d3c	-0.217800	27.600000
002e2d3c	-0.217800	27.600000
002f5264	0.108900	13.070000
002f5264	0.108900	13.070000
00321fcc	0.029700	15.740000
00321fcc	0.029700	15.740000
00321fcc	-0.168300	10.930000
00321fcc	-0.168300	10.930000
00322b2c	-0.247500	9.600000
00322b2c	0.544500	13.870000
00322b2c	-0.069300	20.580000
00343ec4	0.049500	16.570000
00343ec4	0.049500	16.570000
003564f4	0.148500	14.730000
003564f4	0.148500	14.730000
003564f4	-1.079200	17.670000
003564f4	-1.079200	17.670000
0038399c	0.128700	6.900000
0038399c	1.445500	0.460000
0039d15c	0.009900	27.910000
0039d15c	0.009900	27.910000
003c978c	0.138600	16.070000
003c978c	0.138600	16.070000
0044c3ec	1.000000	4.000000
0044c3ec	1.000000	4.000000
0044f474	0.940500	10.000000
0044f474	0.940500	10.000000
0044f474	-0.089100	17.250000
0044f474	0.257400	13.060000
0044f474	-1.178200	21.510000
00454814	0.207900	3.730000
00454814	-0.980100	15.330000
00454814	0.287100	13.050000
00454814	0.287100	13.050000
00457684	0.405900	4.040000
00457684	-0.079200	8.420000
00457684	-0.465300	14.450000
0046a604	-0.118800	10.250000
0046a604	-0.118800	10.250000
004b4c34	-0.267300	7.270000
004b4c34	-0.267300	7.270000
004b4c34	-0.465300	14.450000
004b4c34	-0.465300	14.450000
0051999c	-0.168300	23.430000
0051999c	-1.653400	24.050000
0051999c	-0.732600	23.970000
0051999c	0.673200	9.520000
0053ca24	0.366300	22.880000
0053ca24	0.366300	22.880000
0056dec4	0.306900	22.890000
0056dec4	0.237600	23.730000
005a21dc	-0.019800	13.910000
005a21dc	-0.019800	13.910000
005a4d3c	0.029700	14.240000
005a4d3c	0.029700	14.240000
005a8f4c	0.306900	10.390000
005a8f4c	0.306900	10.390000
005a8f4c	0.702900	8.520000
005a8f4c	0.702900	8.520000
005b0a24	-0.287100	12.440000
005b0a24	-0.287100	12.440000
005b0a24	0.702900	8.520000
005b0a24	0.702900	8.520000
00619cb4	-0.079200	7.420000
00619cb4	-0.079200	7.420000
0062d78c	-0.079200	8.420000
0062d78c	-0.079200	8.420000
0068f57c	0.514800	13.370000
0068f57c	0.792000	12.010000
0068f57c	0.168300	15.560000
0068f57c	0.445500	14.210000
006a1fcc	-0.346500	7.940000
006a1fcc	-0.346500	7.940000
006a1fcc	0.524700	14.030000
006a1fcc	0.524700	14.030000
006a3054	0.227700	15.560000
006a3054	0.227700	15.560000
006b157c	0.752400	12.350000
006b157c	0.752400	12.350000
006f84f4	-1.079200	22.170000
006f84f4	0.316800	7.550000
006f84f4	0.316800	7.550000
00705054	0.188100	10.900000
00705054	0.188100	10.900000
0070757c	1.049500	10.820000
0070757c	1.049500	10.820000
0072c2e4	-0.227700	19.430000
0072c2e4	-0.227700	19.430000
00734e44	-0.227700	13.930000
00734e44	-1.306900	19.850000
00734e44	-1.386100	22.530000
0073d684	0.247500	14.390000
0073d684	0.702900	12.520000
0073d684	-0.118800	15.250000
0073d684	0.465300	11.040000
0073d684	0.643500	10.520000
00749054	0.643500	15.520000
00749054	0.445500	12.210000
0077cc34	-1.059400	16.000000
0077cc34	-1.059400	16.000000
0078270c	0.346500	18.550000
0078270c	0.277200	19.390000
0078b57c	-1.237600	19.510000
0078b57c	-1.237600	19.510000
007c5cb4	0.841500	15.840000
007c5cb4	0.841500	15.840000
007dc604	-0.613800	16.460000
007dc604	0.079200	7.570000
007dc604	0.643500	12.520000
007dc604	-0.564300	24.290000
007dc604	-0.594000	25.290000
0082f99c	0.227700	18.560000
0082f99c	0.227700	18.560000
0083ac34	0.099000	19.900000
0083ac34	-0.108900	22.420000
0083ac34	-0.871200	24.650000
0083ac34	-0.504900	24.790000
0083c3ec	0.019800	22.580000
0083c3ec	0.019800	22.580000
0084178c	1.042000	13.510000
0084178c	0.782100	14.850000
0084178c	1.405900	2.790000
0084178c	-1.000000	21.000000
008485fc	0.158400	23.900000
008485fc	0.198000	23.060000
008485fc	-0.267300	26.770000
008485fc	-1.623700	24.550000
008485fc	-1.405900	29.200000
0085957c	-0.079200	19.920000
0085957c	-0.079200	19.920000
00861dbc	0.772200	15.680000
00861dbc	0.772200	15.680000
0087e814	0.633600	2.360000
0087e814	0.633600	2.360000
00887894	-0.079200	9.920000
00887894	-0.029700	8.250000
00887894	-0.821700	22.980000
00887894	-0.821700	22.980000
0088ca24	0.257400	23.060000
0088ca24	-0.435600	26.450000
0089ee44	-0.237600	10.260000
008cd684	0.247500	10.890000
008cd684	0.247500	10.890000
008e178c	0.237600	17.230000
008eef4c	0.079200	13.070000
008eef4c	-0.029700	14.250000
008f64f4	0.405900	14.040000
008f64f4	0.405900	14.040000
008f64f4	0.356400	7.220000
008f64f4	0.425700	17.380000
009085fc	0.415800	14.210000
009085fc	1.108900	4.320000
009085fc	-0.128700	8.590000
009085fc	1.487600	4.480000
00942a24	-0.752400	18.640000
00942a24	-0.752400	18.640000
0094c3ec	0.544500	12.870000
0094c3ec	-0.326700	14.770000
0094c3ec	-0.128700	10.090000
0094c3ec	-0.128700	10.090000
00962d3c	-0.336600	18.610000
00962d3c	-0.336600	18.610000
0096e3ec	0.099000	11.400000
0096e3ec	0.237600	9.730000
0096e3ec	-1.118800	25.500000
0096e3ec	-1.118800	25.500000
0099cd3c	0.019800	9.580000
0099cd3c	0.019800	9.580000
0099cd3c	-1.099000	26.340000
0099cd3c	-0.752400	24.640000
0099fec4	0.930600	6.330000
0099fec4	0.613800	18.030000
0099fec4	-0.841500	26.650000
0099fec4	-0.930600	28.160000
009a1ec4	-0.217800	11.100000
009a1ec4	-0.217800	11.100000
009afbac	1.386100	7.960000
009afbac	1.386100	7.960000
009c0814	0.702900	7.520000
009c0814	0.584100	3.030000
009c0814	-0.247500	12.600000
009c0814	1.069300	6.160000
009c21dc	-0.267300	11.770000
009c21dc	0.554400	6.030000
009c21dc	0.663300	7.860000
009cfec4	0.069300	14.410000
009cfec4	0.069300	14.410000
009cfec4	-0.198000	9.430000
009cfec4	-0.198000	9.430000
009f399c	-0.217800	10.100000
00a00d3c	-0.356400	20.270000
00a00d3c	-0.356400	20.270000
00a0b36c	0.069300	8.910000
00a0b36c	0.069300	8.910000
00a0b36c	-0.702900	14.970000
00a0b36c	-0.702900	14.970000
00a45054	0.039600	6.410000
00a5736c	0.613800	13.530000
00a5736c	0.613800	13.530000
00a664f4	-0.475200	10.280000
00a664f4	-0.475200	10.280000
00a6b054	0.851400	-1.480000
00a8e0d4	-1.178200	24.010000
00a8e0d4	0.811800	10.340000
00a8e0d4	0.811800	10.340000
00a9291c	0.148500	11.730000
00a9291c	0.148500	11.730000
00abdfcc	-0.386100	9.780000
00abdfcc	0.861300	4.670000
00abdfcc	-0.633600	18.630000
00abdfcc	-0.504900	23.790000
00aca70c	0.851400	7.510000
00aca70c	0.851400	7.510000
00ad22e4	0.059400	4.740000
00ad22e4	0.059400	4.740000
00b0a70c	0.653400	15.690000
00b0a70c	0.653400	15.690000
00b47aa4	1.306900	-1.850000
